PROBE_ID,GENE NAME
216992_s_at,GRM8
216993_s_at,COL11A2
216994_s_at,RUNX2
216995_x_at,MKRN2
216996_s_at,FASTKD2
216997_x_at,TLE4
216998_s_at,ADAM5
216999_at,EPOR
217000_at,217000_at
217001_x_at,HLA-DOA
217002_s_at,HTR3A
217003_s_at,ADAM5
217004_s_at,MCF2
217005_at,LDLR
217006_x_at,FASN
217007_s_at,ADAM15
217008_s_at,GRM7
217009_at,PGK2
217010_s_at,CDC25C
217011_at,GBX1
217012_at,AL080233
217013_at,AZGP1P1
217014_s_at,AZGP1
217015_at,RBBP4
217016_x_at,TMEM212
217017_at,OSBPL10
217018_at,AK000293
217019_at,RPS4XP6
217020_at,RARB
217021_at,CYB5A
217022_s_at,IGHA2
217023_x_at,TPSB2
217024_x_at,SIRPA
217025_s_at,DBN1
217026_at,CFTR
217027_x_at,KPNB1
217028_at,CXCR4
217029_at,AL049301
217030_at,LOC101929550
217031_at,KRT84
217032_at,FOXD4L1
217033_x_at,NTRK3
217034_at,AF103529
217035_at,LOC100293559
217036_at,AF103530
217037_at,S83374
217038_at,217038_at
217039_x_at,IGHG1
217040_x_at,SOX15
217041_at,NPTXR
217042_at,RDH11
217043_s_at,MFN1
217044_s_at,PLEKHG3
217045_x_at,NCR2
217046_s_at,AGER
217047_s_at,FAM13A
217048_at,SHC1P1
217049_x_at,PCDH11Y
217050_at,DIAPH2-AS1
217051_s_at,AF257501
217052_x_at,AK024108
217053_x_at,ETV1
217054_at,MUC3A
217055_x_at,S83374
217056_at,TRD
217057_s_at,GNAS
217058_at,GNAS
217059_at,MUC7
217060_at,U03115
217061_s_at,ETV1
217062_at,DMPK
217063_x_at,TRD
217065_at,TRD
217066_s_at,DMPK
217067_s_at,DMP1
217068_at,U82303
217069_at,KMT2B
217070_at,MTHFR
217071_s_at,MTHFR
217072_at,CD300A
217073_x_at,APOA1
217074_at,SMOX
217075_x_at,KMT2B
217076_s_at,HOXD3
217077_s_at,GABBR2
217078_s_at,CD300A
217079_at,C13orf41
217080_s_at,HOMER2
217081_at,OR2H2
217082_at,C13orf41
217083_at,AF015124
217084_at,IGHV3-23
217085_at,AL049328
217086_at,CHRNB3
217087_at,C1orf68
217088_s_at,NCR1
217090_at,ADAM3A
217091_at,X86400
217092_x_at,RPL7
217093_at,RNASE1
217094_s_at,ITCH
217095_x_at,NCR1
217096_at,PCLO
217097_s_at,PHTF2
217098_s_at,ZSCAN12
217099_s_at,GEMIN4
217100_s_at,UBXN7
217101_at,TTC39A
217102_at,LOC100287076
217103_at,LDLR
217104_at,ST20
217105_at,LOC100287076
217106_x_at,DIMT1
217107_at,217107_at
217108_at,X63966
217109_at,MUC4
217110_s_at,MUC4
217111_at,AMACR
217112_at,PDGFB
217113_at,AMACR
217114_at,LOC652147
217115_at,217115_at
217117_x_at,MUC3A
217118_s_at,KIAA0930
217119_s_at,CXCR3
217120_s_at,MED14
217121_at,TNKS
217122_s_at,SLC35E2B
217123_x_at,PMCHL1
217124_at,IQCE
217125_at,UBBP2
217126_at,K00627
217127_at,CTH
217128_s_at,CAMK1G
217129_at,217129_at
217130_at,AF072164
217131_at,217131_at
217132_at,AF055011
217133_x_at,CYP2B6
217134_at,MTAP
217135_x_at,217135_x_at
217136_at,217136_at
217137_x_at,K00627
217138_x_at,IGLC1
217139_at,VDAC1
217140_s_at,VDAC1
217141_at,BTBD7
217142_at,217142_at
217143_s_at,TRD
217144_at,UBB
217145_at,IGK
217146_at,JRK
217147_s_at,TRAT1
217148_x_at,IGLC1
217149_x_at,TNK1
217150_s_at,NF2
217151_at,AF103574
217152_at,AK024136
217153_at,ARHGAP1
217154_s_at,EDN3
217155_at,217155_at
217156_at,HADHAP1
217157_x_at,IGK
217158_at,LOC728297
217159_x_at,SIGLEC7
217160_at,TSPY1
217161_x_at,ACAN
217162_at,TSPY1
217163_at,ESR1
217164_at,AK024108
217165_x_at,MT1F
217166_at,217166_at
217167_x_at,GK
217168_s_at,HERPUD1
217169_at,IGHM
217170_at,217170_at
217171_at,SMPD1
217172_at,X84340
217173_s_at,LDLR
217174_s_at,APC2
217175_at,UGT2B15
217176_s_at,ZFX
217177_s_at,PTPRB
217178_at,RARG
217179_x_at,X79782
217180_at,X79782
217181_at,IL2
217182_at,MUC5AC
217183_at,LDLR
217184_s_at,LTK
217185_s_at,ZNF259P1
217186_at,ZNF259P1
217187_at,MUC5AC
217188_s_at,C14orf1
217189_s_at,SMG7
217190_x_at,ESR1
217191_x_at,217191_x_at
217192_s_at,PRDM1
217193_x_at,X93006
217194_at,RASAL2
217195_at,GCNT1P1
217196_s_at,CAMSAP2
217197_x_at,N4BP2L1
217198_x_at,LOC100510361
217199_s_at,STAT2
217200_x_at,CYB561
217201_at,RASAL2
217202_s_at,GLUL
217203_at,217203_at
217204_at,MTRF1L
217205_at,LOC100420758
217206_at,D00267
217207_s_at,BTNL3
217208_s_at,DLG1
217209_at,CEACAM3
217210_at,217210_at
217211_at,ACTBP9
217212_s_at,IL9R
217213_at,SLC6A2
217214_s_at,SLC6A2
217215_s_at,217215_s_at
217216_x_at,MLH3
217217_at,IGHV4-31
217218_at,WAPAL
217219_at,DKFZP434A062
217220_at,LOC100287387
217221_x_at,RBM10
217222_at,IGHG1
217223_s_at,BCR
217224_at,217224_at
217225_x_at,NOMO3
217226_s_at,SFXN3
217227_x_at,IGLV1-40
217228_s_at,ASB4
217229_at,ASB4
217230_at,EZR
217231_s_at,MAST1
217232_x_at,HBB
217233_at,217233_at
217234_s_at,EZR
217235_x_at,IGLL5
217236_x_at,IGHV4-31
217237_at,ADAM3B
217238_s_at,ALDOB
217239_x_at,LOC100508797
217240_at,SIRPB1
217242_at,ZNF154
217244_at,217244_at
217245_at,DIAPH2-AS1
217246_s_at,DIAPH2
217247_at,217247_at
217248_s_at,SLC7A8
217249_x_at,217249_x_at
217250_s_at,CHD5
217251_x_at,AF043583
217252_at,SQSTM1
217253_at,SH3BP2
217254_s_at,EPO
217255_at,SQSTM1
217256_x_at,217256_x_at
217257_at,SH3BP2
217258_x_at,IGLV1-40
217259_at,AL117549
217260_x_at,LOC100293559
217261_at,TTTY2B
217262_s_at,CELSR1
217263_x_at,RUNX1
217264_s_at,SCNN1A
217265_at,PLLP
217266_at,RPL15
217267_s_at,RAB7A
217268_at,RAB7A
217269_s_at,TMPRSS15
217270_s_at,DYRK1B
217271_at,GNA11
217272_s_at,SERPINB13
217273_at,PRAMEF10
217274_x_at,MYL4
217275_at,TSSK2
217276_x_at,SERHL2
217277_at,217277_at
217278_x_at,AF023203
217279_x_at,MMP14
217280_x_at,GABRA5
217281_x_at,LOC100290036
217282_at,MAN1A2
217283_at,AF023203
217284_x_at,SERHL2
217285_at,DGCR14
217286_s_at,NDRG3
217287_s_at,TRPC6
217288_at,AL049983
217289_s_at,SLC37A4
217290_at,217290_at
217291_at,CEACAM5
217292_at,MTMR7
217293_at,AF209975
217294_s_at,ENO1
217295_at,U14383
217296_at,KIR2DL1
217297_s_at,MYO9B
217298_at,RPS14
217299_s_at,NBN
217300_at,U80771
217301_x_at,RBBP4
217302_at,OR2F2
217303_s_at,ADRB3
217304_at,SHMT1
217305_s_at,ADCY10
217306_at,217306_at
217307_at,ACO2
217308_at,OR1F2P
217309_s_at,DSCR3
217310_s_at,FOXJ3
217311_at,AF086790
217312_s_at,COL7A1
217313_at,217313_at
217314_at,217314_at
217315_s_at,KLK13
217316_at,OR7A10
217317_s_at,HERC2P9
217318_x_at,KIR2DS2
217319_x_at,CYP4A22
217320_at,AJ275413
217321_x_at,ATXN3
217322_x_at,217322_x_at
217323_at,HLA-DRB6
217324_at,AL133099
217325_at,KRT3
217326_x_at,TRBC2
217327_at,TCEB1P28
217328_at,IL23A
217329_x_at,217329_x_at
217330_at,DISC1
217331_at,U63542
217332_at,CTAGE11P
217333_at,217333_at
217334_at,OR2J3
217335_at,FLJ11292
217336_at,RPS10P7
217337_at,217337_at
217338_at,KRT19P2
217339_x_at,CTAG1A
217340_at,RPL21P28
217341_at,DNM1
217342_x_at,FLJ11292
217343_at,PNLIPRP2
217344_at,FDPS
217345_at,SMNP
217346_at,LOC100293160
217347_at,217347_at
217348_x_at,ARHGEF15
217349_s_at,PRICKLE3
217350_at,KRT19P2
217351_at,217351_at
217352_at,217352_at
217353_at,HNRNPA1P27
217354_s_at,HPS1
217355_at,217355_at
217356_s_at,PGK1
217357_at,AB028239
217358_at,DNAJC16
217359_s_at,NCAM1
217360_x_at,LOC100510678
217361_at,X73110
217362_x_at,HLA-DRB6
217363_x_at,217363_x_at
217364_x_at,217364_x_at
217365_at,PRAMEF11
217366_at,CTNNA1
217367_s_at,ZHX3
217368_at,ATP5G2P1
217369_at,IGHG1
217370_x_at,FUS
217371_s_at,IL15
217372_at,Y09908
217373_x_at,MDM2
217374_x_at,TARP
217375_at,217375_at
217376_at,217376_at
217377_x_at,NTRK3
217378_x_at,IGKV1OR2-108
217379_at,217379_at
217380_s_at,XPNPEP1
217381_s_at,TRGV5
217382_at,U85978
217383_at,PGK1
217384_x_at,IGKV3-20
217385_at,217385_at
217386_at,217386_at
217387_at,CAPN6
217388_s_at,KYNU
217389_s_at,ATF5
217390_x_at,AJ275371
217391_x_at,X72882
217392_at,BAZ2B
217393_x_at,UBE2NL
217394_at,217394_at
217395_at,MT4
217396_at,AL133075
217397_at,TRD
217398_x_at,GAPDH
217399_s_at,FOXO3B
217400_at,217400_at
217401_at,217401_at
217402_at,217402_at
217403_s_at,ZNF227
217404_s_at,COL2A1
217405_x_at,GPLD1
217406_at,217406_at
217407_x_at,PPIL2
217408_at,MRPS18B
217409_at,Z22957
217410_at,AGRN
217411_s_at,RREB1
217412_at,TRD
217413_s_at,TNXB
217414_x_at,HBA2
217415_at,POLR2A
217416_x_at,217416_x_at
217417_at,MYO5A
217418_x_at,MS4A1
217419_x_at,AGRN
217420_s_at,POLR2A
217421_at,PIWIL2
217422_s_at,CD22
217423_at,AK000257
217424_at,AL122122
217425_at,MC2R
217426_at,L11372
217427_s_at,HIRA
217428_s_at,COL10A1
217429_at,AL049307
217430_x_at,COL1A1
217431_x_at,CYBB
217432_s_at,IDS
217433_at,TACC1
217434_at,MC2R
217435_x_at,Y15916
217436_x_at,HLA-J
217437_s_at,TACC1
217438_at,D25272
217439_at,AL122122
217440_at,AL049342
217441_at,USP33
217442_at,CADM3-AS1
217443_at,AL080152
217444_at,AL080086
217445_s_at,GART
217446_x_at,AL080160
217447_at,MAG
217448_s_at,TOX4
217449_at,AL137284
217450_at,AGFG2
217451_at,217451_at
217452_s_at,B3GALT2
217453_at,AL133089
217454_at,217454_at
217455_s_at,SSTR2
217456_x_at,HLA-E
217457_s_at,RAP1GDS1
217458_at,AL137435
217459_at,AL137292
217460_at,TNP2
217461_x_at,BTF3
217462_at,MYRF
217463_s_at,MYRF
217464_at,L48784
217465_at,NCKAP1
217466_x_at,RPS2
217467_at,BTF3P13
217468_at,CYP2D6
217469_at,IGHA1
217470_at,AL157490
217471_at,LINC01482
217472_at,J02963
217473_x_at,SLC11A1
217474_at,LINC01482
217475_s_at,LIMK2
217476_at,NR1D1
217477_at,PIP5K1B
217478_s_at,HLA-DMA
217479_at,AL110201
217480_x_at,IGKC
217481_x_at,AL110201
217482_at,AK021987
217483_at,FOLH1
217484_at,CR1
217485_x_at,PMS2P1
217486_s_at,ZDHHC17
217487_x_at,FOLH1
217488_x_at,PMS2P3
217489_s_at,IL6R
217490_at,AL049301
217491_x_at,COX7C
217492_s_at,PTENP1
217493_x_at,NCR2
217494_s_at,PTENP1
217495_x_at,CALCA
217496_s_at,IDE
217497_at,TYMP
217498_at,BG389073
217499_x_at,217499_x_at
217500_at,TIAL1
217501_at,CIAO1
217502_at,IFIT2
217503_at,STK17B
217504_at,ABCA6
217505_at,KLHL23
217506_at,LINC00667
217507_at,SLC11A1
217508_s_at,C18orf25
217509_x_at,GRIK5
217510_at,CRX
217511_at,KAZALD1
217512_at,KNG1
217513_at,MILR1
217514_at,BF509345
217515_s_at,CACNA1S
217516_x_at,ARVCF
217517_x_at,SRPK2
217518_at,MYOF
217519_at,217519_at
217520_x_at,LOC283683
217521_at,N54942
217522_at,KCNV2
217523_at,CD44
217524_x_at,217524_x_at
217525_at,OLFML1
217526_at,NFATC2IP
217527_s_at,NFATC2IP
217528_at,CLCA2
217529_at,ORAI2
217530_at,SLC34A1
217531_at,217531_at
217532_x_at,217532_x_at
217533_x_at,217533_x_at
217534_at,FAM49B
217535_at,FAM49B
217536_x_at,217536_x_at
217537_x_at,217537_x_at
217538_at,SGSM2
217539_at,C18orf25
217540_at,NXPE3
217541_x_at,ZNF816
217542_at,MDM2
217543_s_at,MBTPS1
217544_at,217544_at
217545_at,MYH14
217546_at,MT1M
217547_x_at,ZNF675
217548_at,217548_at
217549_at,AW574933
217550_at,ATF6
217551_at,OR7E14P
217552_x_at,CR1
217553_at,STEAP1B
217554_at,AV719355
217555_at,SMC1A
217556_at,CLCN4
217557_s_at,CPM
217558_at,CYP2C9
217559_at,RPL10L
217560_at,GGA1
217561_at,CALCA
217562_at,BRINP3
217563_at,CLOCK
217564_s_at,CPS1
217565_at,GRIA3
217566_s_at,TGM4
217567_at,TGM4
217568_at,EDDM3A
217569_x_at,217569_x_at
217570_x_at,AV718487
217571_at,AV661138
217572_at,217572_at
217573_at,GRIN2C
217574_at,CDH8
217575_s_at,SOS2
217576_x_at,SOS2
217577_at,AW576871
217578_at,AI679024
217579_x_at,217579_x_at
217580_x_at,217580_x_at
217581_at,217581_at
217582_at,217582_at
217583_at,PAH
217584_at,NPC1
217585_at,NEBL
217586_x_at,217586_x_at
217587_at,217587_at
217588_at,CATSPER2P1
217589_at,RAB40A
217590_s_at,TRPA1
217591_at,BF725121
217592_at,ZSWIM1
217593_at,ZSCAN18
217594_at,ZCCHC11
217595_at,GSPT1
217596_at,UPF3A
217597_x_at,RAB40B
217598_at,217598_at
217599_s_at,MDFIC
217600_at,SCUBE3
217601_at,NUP188
217602_at,PPIA
217603_at,ATP6V0A2
217604_at,217604_at
217605_at,USP27X
217606_at,AI653960
217607_x_at,EIF4G2
217608_at,SREK1IP1
217609_at,LRRC23
217610_at,AL047879
217611_at,ERICH1
217612_at,TIMM50
217613_at,TMEM144
217614_at,217614_at
217615_at,217615_at
217616_at,AV763520
217617_at,AW451711
217618_x_at,HUS1
217619_x_at,217619_x_at
217620_s_at,PIK3CB
217621_at,SLC6A2
217622_at,217622_at
217623_at,MYLK3
217624_at,PDAP1
217625_x_at,217625_x_at
217626_at,AKR1C1
217627_at,ZNF573
217628_at,CLIC5
217629_at,AA365670
217630_at,ANGEL2
217631_at,GTPBP4
217632_at,GNL3L
217633_at,URB1
217634_at,SVIL
217635_s_at,POLG
217636_at,POLG
217637_at,R25692
217638_at,BF939092
217639_at,BF674749
217640_x_at,SKA1
217641_at,GPR135
217642_at,RNF40
217643_x_at,217643_x_at
217644_s_at,SOS2
217645_at,COX16
217646_at,SURF1
217647_at,217647_at
217648_at,AW295367
217649_at,ZFAND5
217650_x_at,ST3GAL2
217651_at,BF512531
217652_at,MAU2
217653_x_at,217653_x_at
217654_at,CFLAR
217655_at,LOC100127972
217656_at,SMARCA4
217657_at,BCAP29
217658_at,THAP3
217659_at,217659_at
217660_at,MYH14
217661_x_at,SIX5
217662_x_at,217662_x_at
217663_at,ZNF234
217664_at,217664_at
217665_at,ZNF813
217666_at,AW974481
217667_at,SEC14L1P1
217668_at,LRRC75B
217669_s_at,AKAP6
217670_at,RPLP2
217671_at,217671_at
217672_x_at,EIF1
217673_x_at,GNAS
217674_at,AA923707
217675_at,ZBTB7C
217676_at,217676_at
217677_at,PLEKHA2
217678_at,SLC7A11
217679_x_at,217679_x_at
217680_x_at,RPL10
217681_at,LOC100289775
217682_at,AW503390
217683_at,HBE1
217684_at,TYMS
217685_at,SLC16A3
217686_at,PTPN1
217687_at,ADCY2
217688_at,217688_at
217689_at,PTPN1
217690_at,BG281679
217691_x_at,SLC16A3
217692_at,AW371924
217693_x_at,217693_x_at
217694_at,AV687010
217695_x_at,217695_x_at
217696_at,FUT7
217697_at,AV661514
217698_at,AV651668
217699_at,AV700338
217700_at,CNPY4
217701_x_at,217701_x_at
217702_at,IL27RA
217703_x_at,217703_x_at
217704_x_at,SUZ12P1
217705_at,PRKD1
217706_at,AV742010
217707_x_at,SMARCA2
217708_x_at,217708_x_at
217709_at,AV647366
217710_x_at,ITPK1
217711_at,TEK
217712_at,217712_at
217713_x_at,217713_x_at
217714_x_at,STMN1
217715_x_at,217715_x_at
217716_s_at,SEC61A1
217717_s_at,YWHAB
217718_s_at,YWHAB
217719_at,EIF3L
217720_at,CHCHD2
217721_at,SEPT7
217722_s_at,NGRN
217723_x_at,RPS12
217724_at,SERBP1
217725_x_at,SERBP1
217726_at,COPZ1
217727_x_at,VPS35
217728_at,S100A6
217729_s_at,AES
217730_at,TMBIM1
217731_s_at,ITM2B
217732_s_at,ITM2B
217733_s_at,TMSB10
217734_s_at,WDR6
217735_s_at,EIF2AK1
217736_s_at,EIF2AK1
217737_x_at,RTFDC1
217738_at,NAMPT
217739_s_at,NAMPT
217740_x_at,RPL7A
217741_s_at,ZFAND5
217742_s_at,WAC
217743_s_at,TMEM30A
217744_s_at,PERP
217745_s_at,NAA50
217746_s_at,PDCD6IP
217747_s_at,RPS9
217748_at,ADIPOR1
217749_at,COPG1
217750_s_at,UBE2Z
217751_at,GSTK1
217752_s_at,CNDP2
217753_s_at,RPS26
217754_at,DDX56
217755_at,HN1
217756_x_at,SERF2
217757_at,A2M
217758_s_at,TM9SF3
217759_at,TRIM44
217760_at,TRIM44
217761_at,ADI1
217762_s_at,RAB31
217763_s_at,RAB31
217764_s_at,RAB31
217765_at,NRBP1
217766_s_at,TMEM50A
217767_at,C3
217768_at,C14orf166
217769_s_at,POMP
217770_at,PIGT
217771_at,GOLM1
217772_s_at,MTCH2
217773_s_at,NDUFA4
217774_s_at,TRMT112
217775_s_at,RDH11
217776_at,RDH11
217777_s_at,PTPLAD1
217778_at,SLC39A1
217779_s_at,PNRC2
217780_at,WDR83OS
217781_s_at,ZNF106
217782_s_at,GPS1
217783_s_at,YPEL5
217784_at,YKT6
217785_s_at,YKT6
217786_at,PRMT5
217787_s_at,GALNT2
217788_s_at,GALNT2
217789_at,SNX6
217790_s_at,SSR3
217791_s_at,ALDH18A1
217792_at,SNX5
217793_at,RAB11B
217794_at,PRR13
217795_s_at,TMEM43
217796_s_at,NPLOC4
217797_at,UFC1
217798_at,CNOT2
217799_x_at,UBE2H
217800_s_at,NDFIP1
217801_at,ATP5E
217802_s_at,NUCKS1
217803_at,GOLPH3
217804_s_at,ILF3
217805_at,ILF3
217806_s_at,POLDIP2
217807_s_at,GLTSCR2
217808_s_at,MAPKAP1
217809_at,BZW2
217810_x_at,LARS
217811_at,SELT
217812_at,YTHDF2
217813_s_at,SPIN1
217814_at,CCDC47
217815_at,SUPT16H
217816_s_at,PCNP
217817_at,ARPC4
217818_s_at,ARPC4
217819_at,GOLGA7
217820_s_at,ENAH
217821_s_at,WBP11
217822_at,WBP11
217823_s_at,UBE2J1
217824_at,UBE2J1
217825_s_at,UBE2J1
217826_s_at,UBE2J1
217827_s_at,SPG21
217828_at,SLTM
217829_s_at,USP39
217830_s_at,NSFL1C
217831_s_at,NSFL1C
217832_at,SYNCRIP
217833_at,SYNCRIP
217834_s_at,SYNCRIP
217835_x_at,C20orf24
217836_s_at,YY1AP1
217837_s_at,CHMP3
217838_s_at,EVL
217839_at,TFG
217840_at,DDX41
217841_s_at,PPME1
217842_at,LUC7L2
217843_s_at,MED4
217844_at,CTDSP1
217845_x_at,HIGD1A
217846_at,QARS
217847_s_at,THRAP3
217848_s_at,PPA1
217849_s_at,CDC42BPB
217850_at,GNL3
217851_s_at,SLMO2
217852_s_at,ARL8B
217853_at,TNS3
217854_s_at,POLR2E
217855_x_at,SDF4
217856_at,RBM8A
217857_s_at,RBM8A
217858_s_at,ARMCX3
217859_s_at,SLC39A9
217860_at,NDUFA10
217861_s_at,PREB
217862_at,PIAS1
217863_at,PIAS1
217864_s_at,PIAS1
217865_at,RNF130
217866_at,CPSF7
217867_x_at,BACE2
217868_s_at,METTL9
217869_at,HSD17B12
217870_s_at,CMPK1
217871_s_at,MIF
217872_at,PIH1D1
217873_at,CAB39
217874_at,SUCLG1
217875_s_at,PMEPA1
217876_at,GTF3C5
217877_s_at,GPBP1L1
217878_s_at,CDC27
217879_at,CDC27
217880_at,CDC27
217881_s_at,CDC27
217882_at,EMC3
217883_at,MMADHC
217884_at,NAT10
217885_at,IPO9
217886_at,EPS15
217887_s_at,EPS15
217888_s_at,ARFGAP1
217889_s_at,CYBRD1
217890_s_at,PARVA
217891_at,C16orf58
217892_s_at,LIMA1
217893_s_at,AKIRIN1
217894_at,KCTD3
217895_at,PTCD3
217896_s_at,FAM192A
217897_at,FXYD6
217898_at,EMC7
217899_at,TMEM214
217900_at,IARS2
217901_at,DSG2
217902_s_at,HERC2
217903_at,STRN4
217904_s_at,BACE1
217905_at,MCMBP
217906_at,KLHDC2
217907_at,MRPL18
217908_s_at,DCAF6
217909_s_at,MLX
217910_x_at,MLX
217911_s_at,BAG3
217912_at,DUS1L
217913_at,VPS4A
217914_at,TPCN1
217915_s_at,RSL24D1
217916_s_at,FAM49B
217917_s_at,DYNLRB1
217918_at,DYNLRB1
217919_s_at,MRPL42
217920_at,MAN1A2
217921_at,MAN1A2
217922_at,MAN1A2
217923_at,PEF1
217924_at,C6orf106
217925_s_at,C6orf106
217926_at,C19orf53
217927_at,SPCS1
217928_s_at,PPP6R3
217929_s_at,KIAA0319L
217930_s_at,TOLLIP
217931_at,CNPY3
217932_at,MRPS7
217933_s_at,LAP3
217934_x_at,STUB1
217935_s_at,UQCC1
217936_at,ARHGAP5
217937_s_at,HDAC7
217938_s_at,KCMF1
217939_s_at,AFTPH
217940_s_at,CARKD
217941_s_at,ERBB2IP
217942_at,MRPS35
217943_s_at,MAP7D1
217944_at,POMGNT1
217945_at,BTBD1
217946_s_at,SAE1
217947_at,CMTM6
217948_at,FAM127B
217949_s_at,VKORC1
217950_at,NOSIP
217951_s_at,PHF3
217952_x_at,PHF3
217953_at,PHF3
217954_s_at,PHF3
217955_at,BCL2L13
217956_s_at,ENOPH1
217957_at,CFAP20
217958_at,TRAPPC4
217959_s_at,TRAPPC4
217960_s_at,TOMM22
217961_at,SLC25A38
217962_at,NOP10
217963_s_at,NGFRAP1
217964_at,TTC19
217965_s_at,SAP30BP
217966_s_at,FAM129A
217967_s_at,FAM129A
217968_at,TSSC1
217969_at,VPS51
217970_s_at,CNOT6
217971_at,LAMTOR3
217972_at,CHCHD3
217973_at,DCXR
217974_at,TM7SF3
217975_at,WBP5
217976_s_at,DYNC1LI1
217977_at,MSRB1
217978_s_at,UBE2Q1
217979_at,TSPAN13
217980_s_at,MRPL16
217981_s_at,TIMM10B
217982_s_at,MORF4L1
217983_s_at,RNASET2
217984_at,RNASET2
217985_s_at,BAZ1A
217986_s_at,BAZ1A
217987_at,ASNSD1
217988_at,CCNB1IP1
217989_at,HSD17B11
217990_at,GMPR2
217991_x_at,SSBP3
217992_s_at,EFHD2
217993_s_at,MAT2B
217994_x_at,CPSF3L
217995_at,SQRDL
217996_at,PHLDA1
217997_at,PHLDA1
217998_at,PHLDA1
217999_s_at,PHLDA1
218000_s_at,PHLDA1
218001_at,MRPS2
218002_s_at,CXCL14
218003_s_at,FKBP3
218004_at,BSDC1
218005_at,ZNF22
218006_s_at,ZNF22
218007_s_at,RPS27L
218008_at,TMEM248
218009_s_at,PRC1
218010_x_at,PPDPF
218011_at,UBL5
218012_at,TSPYL2
218013_x_at,DCTN4
218014_at,NUP85
218015_s_at,WRNIP1
218016_s_at,POLR3E
218017_s_at,HGSNAT
218018_at,PDXK
218019_s_at,PDXK
218020_s_at,ZFAND3
218021_at,DHRS4L2
218022_at,VRK3
218023_s_at,FAM53C
218024_at,MPC1
218025_s_at,ECI2
218026_at,COA3
218027_at,MRPL15
218028_at,ELOVL1
218029_at,FAM65A
218030_at,GIT1
218031_s_at,FOXN3
218032_at,SNN
218033_s_at,SNN
218034_at,FIS1
218035_s_at,RBM47
218036_x_at,NMD3
218037_at,FAM134A
218038_at,ATP5SL
218039_at,NUSAP1
218040_at,PRPF38B
218041_x_at,SLC38A2
218042_at,COPS4
218043_s_at,AZI2
218044_x_at,PTMS
218045_x_at,PTMS
218046_s_at,MRPS16
218047_at,OSBPL9
218048_at,COMMD3
218049_s_at,MRPL13
218050_at,UFM1
218051_s_at,NT5DC2
218052_s_at,ATP13A1
218053_at,PRPF40A
218054_s_at,KXD1
218055_s_at,WDR41
218056_at,BFAR
218057_x_at,EMC8
218058_at,CXXC1
218059_at,ZNF706
218060_s_at,USB1
218061_at,MEA1
218062_x_at,CDC42EP4
218063_s_at,CDC42EP4
218064_s_at,AKAP8L
218065_s_at,TMEM9B
218066_at,SLC12A7
218067_s_at,ARGLU1
218068_s_at,ZNF672
218069_at,DCTPP1
218070_s_at,GMPPA
218071_s_at,MKRN2
218072_at,COMMD9
218073_s_at,NDC1
218074_at,FAM96B
218075_at,AAAS
218076_s_at,ARHGAP17
218077_s_at,ZDHHC3
218078_s_at,ZDHHC3
218079_s_at,GGNBP2
218080_x_at,FAF1
218081_at,C20orf27
218082_s_at,UBP1
218083_at,PTGES2
218084_x_at,FXYD5
218085_at,CHMP5
218086_at,NPDC1
218087_s_at,SORBS1
218088_s_at,RRAGC
218089_at,AAR2
218090_s_at,WDR11
218091_at,AGFG1
218092_s_at,AGFG1
218093_s_at,ANKRD10
218094_s_at,SYS1-DBNDD2
218095_s_at,TMEM165
218096_at,AGPAT5
218097_s_at,CUEDC2
218098_at,ARFGEF2
218099_at,TEX2
218100_s_at,IFT57
218101_s_at,NDUFC2
218102_at,DERA
218103_at,FTSJ3
218104_at,TEX10
218105_s_at,MRPL4
218106_s_at,MRPS10
218107_at,WDR26
218108_at,UBR7
218109_s_at,MFSD1
218110_at,XAB2
218111_s_at,CMAS
218112_at,MRPS34
218113_at,TMEM2
218114_at,GGA1
218115_at,ASF1B
218116_at,C9orf78
218117_at,RBX1
218118_s_at,TIMM23
218119_at,TIMM23
218120_s_at,HMOX2
218121_at,HMOX2
218122_s_at,SENP2
218123_at,C21orf59
218124_at,RETSAT
218125_s_at,CCDC25
218126_at,RMDN3
218127_at,NFYB
218128_at,NFYB
218129_s_at,NFYB
218130_at,C17orf62
218131_s_at,GATAD2A
218132_s_at,TSEN34
218133_s_at,NIF3L1
218134_s_at,RBM22
218135_at,ERGIC2
218136_s_at,SLC25A37
218137_s_at,SMAP1
218138_at,MKKS
218139_s_at,AP5M1
218140_x_at,SRPRB
218141_at,UBE2O
218142_s_at,CRBN
218143_s_at,SCAMP2
218144_s_at,INF2
218145_at,TRIB3
218146_at,GLT8D1
218147_s_at,GLT8D1
218148_at,CENPT
218149_s_at,ZNF395
218150_at,ARL5A
218151_x_at,SLC52A2
218152_at,HMG20A
218153_at,CARS2
218154_at,GSDMD
218155_x_at,TSR1
218156_s_at,TSR1
218157_x_at,CDC42SE1
218158_s_at,APPL1
218159_at,DDRGK1
218160_at,NDUFA8
218161_s_at,CLN6
218162_at,OLFML3
218163_at,MCTS1
218164_at,SPATA20
218165_at,MEAF6
218166_s_at,RSF1
218167_at,AMZ2
218168_s_at,ADCK3
218169_at,VAC14
218170_at,ISOC1
218171_at,VPS4B
218172_s_at,DERL1
218173_s_at,WHSC1L1
218174_s_at,TMEM254
218175_at,CCDC92
218176_at,MAGEF1
218177_at,CHMP1B
218178_s_at,CHMP1B
218179_s_at,TRAPPC11
218180_s_at,EPS8L2
218181_s_at,MAP4K4
218182_s_at,CLDN1
